Subject	Relation_id	Relation_choice	Object	Md5	Trunk	ID
Iran	072	Provide military aid	Proxies via IRGC-QF	fd306e5ee01d3f55195ed85d0cd8e386	[3:4:5]	2700
U.S.-led international coalition	072	Provide military aid	Iraq for the Tikrit offensive	6f7258f171ab78b0255ae7693630f57c	[2:6:9]	2701
U.S.-led coalition	072	Provide military aid	Iraqi forces in Baghdadi	6f7258f171ab78b0255ae7693630f57c	[4:15:20]	2702
Iran	071	Provide economic aid	IAEA	a87678940c0c9038059fc439b569ce79	[2:4:7]	2703
US	070	Provide aid	Iran under US-led deal	6006d5d2319cd87f89aa15bdc803b79e	[4:8:10]	2704
Iran	070	Provide aid	Hezbollah	c37555b811c919113bfb50ad700c75c4	[4:10:13]	2705
Iran	071	Provide economic aid	Iraq	ff65b14fe6f954914681a879ec2ba5fc	[2:5:7]	2706
United States	072	Provide military aid	Israel	aa30e7f4b69cbd7ea88bc1c072d8df87	[2:3:5]	2707
Iraq's prime minister Haidar al-Abardi	072	Provide military aid	Sunnis who had joined the Islamic State	cc929b2c8a7a45cb4c08692e1f8aadd3	[3:8:9]	2708
United States	070	Provide aid	Israel	fd7282e0e842c28ec05dd6539177e607	[5:8:9]	2709
United Kingdom	070	Provide aid	Israel	fd7282e0e842c28ec05dd6539177e607	[5:8:9]	2710
Turkey	070	Provide aid	Israel	fd7282e0e842c28ec05dd6539177e607	[5:8:9]	2711
Moscow	072	Provide military aid	Iran	d52e47f80a617740864ebff5b6d05112	[0:0:0]	2712
Russian President Vladimir Putin	1053	Demand release of persons or property	Iran	d52e47f80a617740864ebff5b6d05112	[1:0:0]	2713
Israel	070	Provide aid	Jews from USSR and allied countries	dd90af94a3f94a86f29642bd3f7fa901	[2:3:4]	2714
Iran	071	Provide economic aid	France	02513c72a378a921fd8ab3dd21a48094	[1:0:1]	2715
Iran	071	Provide economic aid	Russia	02513c72a378a921fd8ab3dd21a48094	[1:0:1]	2716
Iran	1053	Demand release of persons or property	Spain	02513c72a378a921fd8ab3dd21a48094	[1:0:1]	2717
Iran	071	Provide economic aid	Europe	3d2dd6b6b9dc853c8dbfc4863c9ae3d5	[0:0:0]	2718
Iran	071	Provide economic aid	foreign oil companies	f93073bfa1d986091005de60c9da6838	[2:3:6]	2719
Iran	071	Provide economic aid	OMV	90799b26da90783e79101c01d8971ad4	[1:0:5]	2720
Iran	1013	Demand judicial cooperation	Hungarian MOL Company	90799b26da90783e79101c01d8971ad4	[1:0:5]	2721
China	070	Provide aid	Arab countries	fbd22b03ee0b9e7d6ae97469db5e36da	[4:6:6]	2722
Russia	074	Provide military protection or peacekeeping	Syria	63b2db38f26aa47146a143db993a751a	[1:0:2]	2723
Russia	074	Provide military protection or peacekeeping	Syria	63b2db38f26aa47146a143db993a751a	[3:7:10]	2724
Iran	072	Provide military aid	Hezbollah	63b2db38f26aa47146a143db993a751a	[5:14:16]	2725
Iran	1031	Demand economic aid	Syria	63b2db38f26aa47146a143db993a751a	[5:14:16]	2726
Russia	074	Provide military protection or peacekeeping	Syria	5722ad2f6c44595c7a81eb80e7c263bc	[2:1:1]	2727
Iran	071	Provide economic aid	Hungary	06db6bb9d58da71e274c3c78b4c3d4fd	[2:4:8]	2728
Russia	072	Provide military aid	Iran	adf8f0e6340c68c04a94b7ed8b97df6c	[1:0:1]	2729
Tehran	072	Provide military aid	lawsuit against Russia's Rosoboronexport	adf8f0e6340c68c04a94b7ed8b97df6c	[1:0:1]	2730
Russia	070	Provide aid	Israel	34279a41c26af93b8268971a0fc6fd98	[0:0:0]	2731
Foreign donors	071	Provide economic aid	Palestinian Authority	39cf64c5764d27bb60adc26e1532c94f	[5:10:12]	2732
State of Israel	072	Provide military aid	Arab sector	30413144b84ffc0cea2dcd08aa65ea62	[3:6:7]	2733
SWIFT	1055	Demand to allow non-mediatory international involvement	Iran	ab419a9e7203b004e3d5f9b208c91613	[2:2:3]	2734
United States	070	Provide aid	Iran nuclear deal	8599834c251849ecdf5dd56cb7c63004	[1:0:2]	2735
Ministry of Interior and National Security in Gaza	072	Provide military aid	Security maneuver	297196bcf41ac8b61061beaa3919a31c	[6:14:15]	2736
Khalifa bin Zayed Al Nahyan Foundation	073	Provide humanitarian aid	Families in Gaza Strip	8ae1425521f222e3237e0bde9baaa6b4	[1:0:3]	2737
Switzerland	071	Provide economic aid	Egypt	71806fa94034b06905f310ec6986cd58	[2:4:8]	2738
Swiss embassy	071	Provide economic aid	Young entrepreneurs in Aswan	71806fa94034b06905f310ec6986cd58	[4:13:15]	2739
Israeli supreme court	073	Provide humanitarian aid	Mohammed al-Qiq	bc2dc9e8d262fe65e42c34a32f114536	[1:0:2]	2740
Turkey	073	Provide humanitarian aid	Gaza Strip	2e0174a827cfc8c5e399e1260867ab7d	[0:0:0]	2741
Turkey	073	Provide humanitarian aid	Gaza Strip	2e0174a827cfc8c5e399e1260867ab7d	[1:0:4]	2742
Israel	071	Provide economic aid	families of the Mavi Marmara victims	2e0174a827cfc8c5e399e1260867ab7d	[2:5:8]	2743
Mr. Ben Gurion	072	Provide military aid	border settlements	1a2b935d1ec37739114723461657e368	[4:10:11]	2744
Israel Cabinet	071	Provide economic aid	defense tax	1a2b935d1ec37739114723461657e368	[5:12:13]	2745
IAEA	070	Provide aid	Iran to verify commitments	1b32f272493d9343c6b20f3205bd61e0	[2:3:6]	2746
Iran	070	Provide aid	IAEA with explanations in writing and related documents	1b32f272493d9343c6b20f3205bd61e0	[3:7:9]	2747
China	071	Provide economic aid	Iran	fd58733b7ed3576c2b9ae9d83c69c59d	[3:8:12]	2748
China	071	Provide economic aid	Middle East	fd58733b7ed3576c2b9ae9d83c69c59d	[5:17:21]	2749
President Hosni Mubarak of Egypt	070	Provide aid	Conditional return of Egypt's Ambassador to Israel	7ea950478101e7cb5c3b8213c0a84758	[2:3:5]	2750
Ayatollah Ali Khamenei	012	Make pessimistic comment	Badr Organisation	ef7b42b3c1ee7bd0ce40b802152f114b	[1:0:7]	2751
Israeli Prime Minister Benjamin Netanyahu	016	Reject accusation, deny responsibility	French initiative	4007cf1241a1d9c48ad969a167f696b2	[1:0:3]	2752
Israeli Prime Minister Benjamin Netanyahu	016	Reject accusation, deny responsibility	French initiative	4007cf1241a1d9c48ad969a167f696b2	[2:4:7]	2753
OPEC source	013	Make optimistic comment	Iran's participation	55dcb0f0faf73d2b19326dfa963ae5ab	[1:0:4]	2754
Coalition command	015	Non-apologetically acknowledge or claim responsibility	[Islamic State]	fccdf9bbc2d46ed14992498b072b77aa	[1:0:2]	2755
U.S. Army Lt. Gen. James L. Terry	015	Non-apologetically acknowledge or claim responsibility	[Islamic State]	fccdf9bbc2d46ed14992498b072b77aa	[1:0:2]	2756
CIA Director John Brennan	012	Make pessimistic comment	Gen. Qassem Soleimani	fccdf9bbc2d46ed14992498b072b77aa	[2:3:4]	2757
Iran Deputy Oil Minister Hamidreza Araqi	012	Make pessimistic comment	Turkey	c943d2bb928b6e61d0e5fa297d988422	[1:0:0]	2758
Energy and Natural Resources Minister Berat Albayrak	013	Make optimistic comment	Turkish consumers	c943d2bb928b6e61d0e5fa297d988422	[1:0:0]	2759
Israel Defense Minister Moshe Ya'alon	014	Consider policy option	Iran	58623a33a54da4970bf3bbe9dd1e4e63	[1:0:3]	2760
Israel Defense Minister Moshe Ya'alon	015	Non-apologetically acknowledge or claim responsibility	Iran	58623a33a54da4970bf3bbe9dd1e4e63	[2:4:6]	2761
National Iranian Oil Company director Abdolmohammad Delparish	013	Make optimistic comment	oil and gas projects	b7363a7a2211231fa38c4ddfa3dad213	[2:4:6]	2762
Iran	013	Make optimistic comment	oil industry technology	b7363a7a2211231fa38c4ddfa3dad213	[3:7:9]	2763
Iran	012	Make pessimistic comment	oil production and export	b7363a7a2211231fa38c4ddfa3dad213	[5:12:13]	2764
Red Cross	018	Make empathetic comment	Mohammed al-Qiq's life is in danger	76d615b44885f4012b586eedd060a621	[2:4:8]	2765
Italian Prime Minister Matteo Renzi	013	Make optimistic comment	Egyptian officials	d62407192b38159969bcbc4e2ae44f29	[1:0:2]	2766
Defense Minister Khaled al-Obeidi	1054	Demand easing of economic sanctions, boycott, or embargo	reporters in Salaheddin province	fae1ae044e80f1c68fe81ef3e55ba62c	[1:0:3]	2767
Police Staff Major General Bahaa al-Azzawi	013	Make optimistic comment	Agence France-Presse	fae1ae044e80f1c68fe81ef3e55ba62c	[2:4:6]	2768
Defense Minister	1711	Confiscate property	Iraqi people	fae1ae044e80f1c68fe81ef3e55ba62c	[5:17:20]	2769
Prime Minister Haider al-Abadi	013	Make optimistic comment	technology institute students	fae1ae044e80f1c68fe81ef3e55ba62c	[6:21:26]	2770
Amnesty International	010	Make public statement	AFP	fae1ae044e80f1c68fe81ef3e55ba62c	[8:31:31]	2771
Egypt's prosecutor-general	013	Make optimistic comment	(not specified)	1559988319c4a68ca53734f67898ca2b	[1:0:3]	2772
Italian officials	012	Make pessimistic comment	Seek the 'truth' behind Regeni's death	1559988319c4a68ca53734f67898ca2b	[2:4:9]	2773
Former IAEA Official Olli Heinonen	1054	Demand easing of economic sanctions, boycott, or embargo	Parchin Inspection Regime	a06e8140df48d686a321a8a42fc43dfb	[0:0:0]	2774
Olli Heinonen	012	Make pessimistic comment	Iranian sample taking at Parchin	a06e8140df48d686a321a8a42fc43dfb	[2:2:8]	2775
International Atomic Energy Agency (IAEA)	012	Make pessimistic comment	Inspection decisions concerning Iran	a06e8140df48d686a321a8a42fc43dfb	[2:2:8]	2776
Ashraf Abu Sneina	012	Make pessimistic comment	al-Qiq's condition	ea2b824aa8f510a57451e09ebddff628	[1:0:2]	2777
Egypt	013	Make optimistic comment	United Nations Security Council seat	b9abfa747b88d042e24420464a61c967	[1:0:4]	2778
Spain	019	Express accord	Egypt's role in supporting stability in the Middle East and combating terrorism	b9abfa747b88d042e24420464a61c967	[1:0:4]	2779
Egypt's foreign minister	013	Make optimistic comment	Spain	b9abfa747b88d042e24420464a61c967	[2:5:8]	2780
Twitter user Ihsan	0211	Appeal for economic cooperation	Islamic State's destruction of Iraqi cultural memory	d14f9bbf0887c6f562d5ae4a51233e8d	[2:4:7]	2781
Maj.-Gen. (res.) Amos Gilad	012	Make pessimistic comment	Hamas's policies	410d7d996adf084631f7770d43d21054	[2:4:6]	2782
Gholam Reza Manouchehri	013	Make optimistic comment	Undisclosed foreign companies	38f211b5d1b40f012dc4d5720398b019	[1:0:0]	2783
US Secretary of State John Kerry	012	Make pessimistic comment	peace process	e6b97cbe11efc649a08895cb9eb04237	[1:0:9]	2784
Supporters of the Iran deal	012	Make pessimistic comment	Deal critics	50e77470c9f379595a4563b8570e91fc	[4:11:13]	2785
Deal proponents	016	Reject accusation, deny responsibility	Jewish American legislators	50e77470c9f379595a4563b8570e91fc	[5:14:16]	2786
Social media users	012	Make pessimistic comment	United States Senator for New York, Charles Schumer	50e77470c9f379595a4563b8570e91fc	[6:17:18]	2787
Democratic Senator Eliot Engel	012	Make pessimistic comment	Iran nuclear deal	15348d9870dcb74619e01542df059860	[4:7:9]	2788
Senator Schumer	012	Make pessimistic comment	Iran deal	15348d9870dcb74619e01542df059860	[8:16:17]	2789
Senator Boxer	013	Make optimistic comment	Iran deal	15348d9870dcb74619e01542df059860	[8:16:17]	2790
Steve Israel	012	Make pessimistic comment	Iran deal	15348d9870dcb74619e01542df059860	[9:18:19]	2791
Nita Lowey	012	Make pessimistic comment	Iran deal	15348d9870dcb74619e01542df059860	[9:18:19]	2792
Eliot Engel	1122	Accuse of human rights abuses	Iran deal	15348d9870dcb74619e01542df059860	[9:18:19]	2793
Ted Deutch	1123	Accuse of aggression	Iran deal	15348d9870dcb74619e01542df059860	[9:18:19]	2794
Sandy Levin	013	Make optimistic comment	Iran deal	15348d9870dcb74619e01542df059860	[9:18:19]	2795
Adam Schiff	013	Make optimistic comment	Iran deal	15348d9870dcb74619e01542df059860	[9:18:19]	2796
UN Panel	011	Refuse to comment	Member States	3aa493385d5a230a23b30dac3e47542c	[0:0:0]	2797
UN Panel of Experts	012	Make pessimistic comment	United Kingdom	3aa493385d5a230a23b30dac3e47542c	[1:0:2]	2798
British government	013	Make optimistic comment	Active Iranian nuclear procurement network	3aa493385d5a230a23b30dac3e47542c	[2:3:6]	2799
Panel of Experts	1831	Carry out suicide bombing	Iran	3aa493385d5a230a23b30dac3e47542c	[2:3:6]	2800
President Barack Obama	013	Make optimistic comment	Iran	3aa493385d5a230a23b30dac3e47542c	[3:7:9]	2801
State Department	013	Make optimistic comment	Iran	3aa493385d5a230a23b30dac3e47542c	[3:7:9]	2802
Olli Heinonen	012	Make pessimistic comment	Iran’s illicit nuclear procurement activity	3aa493385d5a230a23b30dac3e47542c	[3:7:9]	2803
Oil Minister Bijan Zanganeh	013	Make optimistic comment	Shana news service	d3260d36d9d6cbf240f5ca06d2fbb1f4	[1:0:5]	2804
Hillary Clinton	016	Reject accusation, deny responsibility	Donald Trump	0131a7afe70beeca0517bd8ac2cd8a51	[1:0:5]	2805
Donald Trump	016	Reject accusation, deny responsibility	Hillary Clinton	0131a7afe70beeca0517bd8ac2cd8a51	[2:6:9]	2806
Hillary Clinton	016	Reject accusation, deny responsibility	immigration policy	0131a7afe70beeca0517bd8ac2cd8a51	[3:10:12]	2807
Donald Trump	012	Make pessimistic comment	U.S. refugee policy	0131a7afe70beeca0517bd8ac2cd8a51	[4:13:16]	2808
Donald Trump	012	Make pessimistic comment	Iraq	0131a7afe70beeca0517bd8ac2cd8a51	[5:17:20]	2809
Donald Trump	016	Reject accusation, deny responsibility	Iran	0131a7afe70beeca0517bd8ac2cd8a51	[6:21:22]	2810
Donald Trump	012	Make pessimistic comment	Russia	0131a7afe70beeca0517bd8ac2cd8a51	[7:23:28]	2811
Iran	019	Express accord	oil market balance	4753fa8fc4d96df659b07549be8f28c9	[0:0:0]	2812
Iran official	014	Consider policy option	partnership in LNG with Algeria	4753fa8fc4d96df659b07549be8f28c9	[2:3:5]	2813
Iran	013	Make optimistic comment	restoration of market balance	4753fa8fc4d96df659b07549be8f28c9	[4:11:13]	2814
Iran	013	Make optimistic comment	OPEC production quota	4753fa8fc4d96df659b07549be8f28c9	[4:11:13]	2815
Donald Trump	016	Reject accusation, deny responsibility	Hillary Clinton's 'basket of deplorables' comment	683d1dcd4a3c22a62300352a45c85ec9	[1:0:2]	2816
Hillary Clinton	015	Non-apologetically acknowledge or claim responsibility	Donald Trump's supporters	683d1dcd4a3c22a62300352a45c85ec9	[1:0:2]	2817
Hillary Clinton	015	Non-apologetically acknowledge or claim responsibility	Donald Trump's supporters	683d1dcd4a3c22a62300352a45c85ec9	[3:6:8]	2818
Donald Trump	016	Reject accusation, deny responsibility	Hillary Clinton's 'deplorables' comment	683d1dcd4a3c22a62300352a45c85ec9	[4:9:11]	2819
Donald Trump	018	Make empathetic comment	Hillary Clinton's health	683d1dcd4a3c22a62300352a45c85ec9	[6:16:17]	2820
Ankara	0311	Express intent to cooperate economically	Tel Aviv	00dde2edc4e7091bd9de04d1a94f7779	[1:0:6]	2821
Turkish Prime Minister Ahmet Davutoglu	014	Consider policy option	Israel	00dde2edc4e7091bd9de04d1a94f7779	[2:7:10]	2822
Israeli daily Haaretz	010	Make public statement	Turkey	00dde2edc4e7091bd9de04d1a94f7779	[2:7:10]	2823
Israeli Prime Minister Benjamin Netanyahu	010	Make public statement	Turkey	00dde2edc4e7091bd9de04d1a94f7779	[2:7:10]	2824
Turkish President Recep Tayyip Erdogan	013	Make optimistic comment	Israel	00dde2edc4e7091bd9de04d1a94f7779	[3:11:14]	2825
Israeli Prime Minister Benjamin Netanyahu	013	Make optimistic comment	Turkey	00dde2edc4e7091bd9de04d1a94f7779	[3:11:14]	2826
United Nations	019	Express accord	International peace and security	2580a8bcdb7e88f97b0e4302b3a5a4b5	[1:0:1]	2827
ICRC	012	Make pessimistic comment	Palestinian hunger striker	4365963d6524d5a044b6a32a8606f2e2	[0:0:0]	2828
Iran President Hassan Rouhani	013	Make optimistic comment	regional terrorism	d54a0c23a52df92b016b45867b73b25b	[1:0:4]	2829
China	013	Make optimistic comment	regional and global peace	d54a0c23a52df92b016b45867b73b25b	[2:5:9]	2830
Italian foreign minister Paolo Gentiloni	014	Consider policy option	Egyptian prosecution	e181b5b1e1d47688fffe9df13596148b	[1:0:2]	2831
President Recep Tayyip Erdoğan	013	Make optimistic comment	Israel	600d4983d518027698aa2cbe53d40a5c	[1:0:0]	2832
President Recep Tayyip Erdoğan	019	Express accord	Israel	600d4983d518027698aa2cbe53d40a5c	[2:1:7]	2833
Sisi	018	Make empathetic comment	Regeni family	343dc418740c8707ba6cbac2fdbeb576	[3:6:7]	2834
Italian government	014	Consider policy option	Egyptian investigators	343dc418740c8707ba6cbac2fdbeb576	[3:6:7]	2835
Premier Yitzhak Rabin	0355	Express intent to allow non-mediatory international involvement	PLO	10ab08711c0b716089213648e6152698	[1:0:1]	2836
Foreign Minister Yigal Allon	1212	Reject military cooperation	PLO	10ab08711c0b716089213648e6152698	[1:0:1]	2837
Foreign Minister Yigal Allon	012	Make pessimistic comment	PLO	10ab08711c0b716089213648e6152698	[2:2:3]	2838
Foreign Minister Yigal Allon	014	Consider policy option	Palestinian problem in context of peace	10ab08711c0b716089213648e6152698	[2:2:3]	2839
PLO chief Yasir Arafat	016	Reject accusation, deny responsibility	Israel	10ab08711c0b716089213648e6152698	[2:2:3]	2840
PLO deputy Farouk Kaddoumi	016	Reject accusation, deny responsibility	Israel	10ab08711c0b716089213648e6152698	[2:2:3]	2841
Political analysts	013	Make optimistic comment	Arafat camp and opposition	10ab08711c0b716089213648e6152698	[3:4:6]	2842
President Anwar Sadat	1121	Accuse of crime, corruption	PLO	10ab08711c0b716089213648e6152698	[3:4:6]	2843
Iran Defense Minister Hossein Dehghan	010	Make public statement	Russian S-300 air defense system procurement	876e7c1ae28dd52cb5e15493873f8eaf	[2:3:5]	2844
Iran	010	Make public statement	S-300 missile delivery	aff8686f70665b7d440e65c6c55327e1	[0:0:0]	2845
Donald Trump	010	Make public statement	sexual harassment	2495a4f7925b2a72c8ab394500733432	[1:0:1]	2846
Donald Trump	012	Make pessimistic comment	ISIS	2495a4f7925b2a72c8ab394500733432	[1:0:1]	2847
Donald Trump	012	Make pessimistic comment	ISIS	2495a4f7925b2a72c8ab394500733432	[2:2:4]	2848
Donald Trump	010	Make public statement	Obama and Clinton	2495a4f7925b2a72c8ab394500733432	[4:7:8]	2849
Donald Trump	010	Make public statement	ISIS leaders in Mosul	2495a4f7925b2a72c8ab394500733432	[6:11:13]	2850
US officials	010	Make public statement	ISIS leaders in Mosul	2495a4f7925b2a72c8ab394500733432	[7:14:16]	2851
Donald Trump	012	Make pessimistic comment	Clinton and Libya	2495a4f7925b2a72c8ab394500733432	[10:22:23]	2852
Donald Trump	1054	Demand easing of economic sanctions, boycott, or embargo	ISIS and Libya's oil	2495a4f7925b2a72c8ab394500733432	[10:22:23]	2853
Russian Energy Minister Alexander Novak	013	Make optimistic comment	Asharq al-Awsat newspaper	7fe9de5d375da4cdce60aa3c0ebe2850	[1:0:3]	2854
Saudi Arabian Energy Minister Khalid al-Falih	013	Make optimistic comment	OPEC and non-OPEC members	7fe9de5d375da4cdce60aa3c0ebe2850	[2:4:7]	2855
Russia	010	Make public statement	achieving oil market stability	7fe9de5d375da4cdce60aa3c0ebe2850	[2:4:7]	2856
Saudi Arabia	010	Make public statement	market stability	7fe9de5d375da4cdce60aa3c0ebe2850	[3:8:10]	2857
President of China Xi Jinping	014	Consider policy option	Global media	dc7ad493c6ad6346881ac959dc30d212	[1:0:4]	2858
Iranian Envoy to Azerbaijan Mohsen Pakayeen	013	Make optimistic comment	Iran and Azeri businessmen	38e680736d9d47f8e7884b0e29a70023	[1:0:3]	2859
Iranian Envoy to Azerbaijan Mohsen Pakayeen	013	Make optimistic comment	Azeri businessmen	38e680736d9d47f8e7884b0e29a70023	[1:0:3]	2860
Iranian Envoy to Azerbaijan Mohsen Pakayeen	013	Make optimistic comment	Iranian traders	38e680736d9d47f8e7884b0e29a70023	[1:0:3]	2861
Saudi officials	016	Reject accusation, deny responsibility	China	41bfc3d661a013f5945225e226e76068	[2:2:4]	2862
President Xi	013	Make optimistic comment	Middle East leaders	41bfc3d661a013f5945225e226e76068	[8:18:19]	2863
IDF	010	Make public statement	South Lebanon	306f25bc94c6100fe5d61f6d3f54d1cf	[0:0:0]	2864
Israeli U.N. ambassador Danny Danon	015	Non-apologetically acknowledge or claim responsibility	U.N.	306f25bc94c6100fe5d61f6d3f54d1cf	[1:0:3]	2865
IDF	1212	Reject military cooperation	Hezbollah	306f25bc94c6100fe5d61f6d3f54d1cf	[1:0:3]	2866
Chairman of the Joint Chiefs of Staff Martin Dempsey	012	Make pessimistic comment	Senate Armed Services Committee	6b5912523b99524e93d4ac1693956968	[1:0:5]	2867
Secretary of Defense Ashton Carter	0311	Express intent to cooperate economically	House Appropriations defense subcommittee	6b5912523b99524e93d4ac1693956968	[1:0:5]	2868
Iraqi Prime Minister Haider al-Abadi	013	Make optimistic comment	parties involved in Tikrit offensive	6b5912523b99524e93d4ac1693956968	[1:0:5]	2869
Uralvagonzavod’s deputy director general Alexey Zharich	013	Make optimistic comment	Rosoboronexport	d711528b0c9735adc5cc8b569897f045	[2:4:5]	2870
Iranian army ground forces commander Brig. Gen. Ahmad Reza Pourdastan	013	Make optimistic comment	semi-official Fars News Agency	d711528b0c9735adc5cc8b569897f045	[2:4:5]	2871
IDF chief of staff	013	Make optimistic comment	tunnel detection priorities	ef27b79edbb3edea40c50ad42bd2b334	[4:9:11]	2872
Hamas political leadership	012	Make pessimistic comment	de-escalation	ef27b79edbb3edea40c50ad42bd2b334	[7:19:20]	2873
NIGC	010	Make public statement	Iran not rival to Russia in European gas market	12723440219522ba78b974c2a2fd3f84	[0:0:0]	2874
Ministry of Petroleum	013	Make optimistic comment	Iran intends to access European market through LNG	12723440219522ba78b974c2a2fd3f84	[1:0:0]	2875
Supreme Leader of Islamic Revolution Ayatollah Seyed Ali Khamenei	014	Consider policy option	Exports in the Economy of Resilience	12723440219522ba78b974c2a2fd3f84	[1:0:0]	2876
Araqi	013	Make optimistic comment	Iran has now a share of one percent in the world gas trade	12723440219522ba78b974c2a2fd3f84	[1:0:0]	2877
