Actor1Name	EventCode	RelationName	Actor2Name	day	timid	ce_id	Md5	Md5_list	URL	URL_list	atomic_events	timespan	timdiff	relative_time	is_Uniform	is_drop
Israel	180	Carry out location bombing	Palestine	2017-04-20	791	1213	7eb8488c50c16178e38ea8b28f9021cf	7eb8488c50c16178e38ea8b28f9021cf	http://imemc.org/article/pps-israeli-soldiers-abduct-nine-palestinians-in-the-west-bank-2/	['http://imemc.org/article/pps-israeli-soldiers-abduct-nine-palestinians-in-the-west-bank-2/']	21	40	1.0	10.0	True	False
Israel	060	Cooperate economically	Palestine	2017-04-21	792	1213	4ac20d861493482858f8396814f44642	4ac20d861493482858f8396814f44642	http://imemc.org/article/including-two-children-israeli-soldiers-abduct-three-palestinians-in-jerusalem/	['http://imemc.org/article/including-two-children-israeli-soldiers-abduct-three-palestinians-in-jerusalem/']	21	40	1.0	11.0	True	False
Palestinian Prisoners Society	010	Decline comment	Israeli soldiers	2017-04-27	798	1213	f9164e2ed52cb0cfc54666727a3bd315	f9164e2ed52cb0cfc54666727a3bd315	http://imemc.org/article/israeli-soldiers-abduct-a-young-palestinian-man-in-beit-fajjar/	['http://imemc.org/article/israeli-soldiers-abduct-a-young-palestinian-man-in-beit-fajjar/']	21	40	6.0	17.0	True	False
Palestine	080	Ease administrative sanctions	Israel	2017-04-28	799	1213	633112f3d34d0175841023bc724163b8	633112f3d34d0175841023bc724163b8	http://imemc.org/article/undercover-israeli-soldiers-abduct-five-palestinians-in-hebron/	['http://imemc.org/article/undercover-israeli-soldiers-abduct-five-palestinians-in-hebron/']	21	40	1.0	18.0	True	False
Israel	060	Cooperate economically	Palestine	2017-04-28	799	1213	ee50ef4074f8c7dcba3d9f4aadf1298e	ee50ef4074f8c7dcba3d9f4aadf1298e	http://imemc.org/article/including-three-siblings-israeli-soldiers-abduct-four-palestinians-in-bethlehem/	['http://imemc.org/article/including-three-siblings-israeli-soldiers-abduct-four-palestinians-in-bethlehem/']	21	40	0.0	18.0	True	False
Palestine	080	Ease restrictions on political freedoms	Israel	2017-05-01	802	1213	539049f199f11e0c63f298cfdce27bf7	539049f199f11e0c63f298cfdce27bf7	http://imemc.org/article/army-abducts-a-palestinian-from-tulkarem-at-the-al-karama-border-crossing/	['http://imemc.org/article/army-abducts-a-palestinian-from-tulkarem-at-the-al-karama-border-crossing/']	21	40	3.0	21.0	True	False
Israeli soldiers	060	Engage in material cooperation	Palestinian farmers	2017-05-05	806	1213	86ac90aea1a521441d30d537dc91de2f	86ac90aea1a521441d30d537dc91de2f	http://imemc.org/article/israeli-soldiers-abduct-two-palestinians-in-northern-plains/	['http://imemc.org/article/israeli-soldiers-abduct-two-palestinians-in-northern-plains/']	21	40	4.0	25.0	True	False
Israel	060	Cooperate economically	Palestine	2017-05-05	806	1213	86ac90aea1a521441d30d537dc91de2f	86ac90aea1a521441d30d537dc91de2f	http://imemc.org/article/israeli-soldiers-abduct-two-palestinians-in-northern-plains/	['http://imemc.org/article/israeli-soldiers-abduct-two-palestinians-in-northern-plains/']	21	40	0.0	25.0	True	False
Palestinian	080	Yield	Israeli soldiers	2017-05-07	808	1213	91feda946200c8676ad339ac75cb3a95	91feda946200c8676ad339ac75cb3a95	http://imemc.org/article/israeli-soldiers-abduct-one-palestinian-near-hebron/	['http://imemc.org/article/israeli-soldiers-abduct-one-palestinian-near-hebron/']	21	40	2.0	27.0	True	False
Israel	060	Cooperate economically	Palestine	2017-05-08	809	1213	7e32ba1b10d55329fde5acdc2f408f8c	7e32ba1b10d55329fde5acdc2f408f8c, cfdcd7d058f7d8dfecc1ea831f868cd4	http://imemc.org/article/israeli-soldiers-abduct-three-palestinians-in-bethlehem-one-in-qalqilia/	['http://imemc.org/article/israeli-soldiers-abduct-three-palestinians-in-bethlehem-one-in-qalqilia/', 'http://www.timesofisrael.com/army-seizes-knives-nabs-13-palestinians-in-west-bank/']	21	40	1.0	28.0	True	False
Israel	060	Engage in material cooperation	Palestine	2017-05-12	813	1213	02f1a4badfeda15405f6a028979ea928	02f1a4badfeda15405f6a028979ea928	http://www.timesofisrael.com/armed-off-duty-soldiers-enter-palestinian-town-retrieved-by-idf/	['http://www.timesofisrael.com/armed-off-duty-soldiers-enter-palestinian-town-retrieved-by-idf/']	21	40	4.0	32.0	True	False
Palestine	080	Ease administrative sanctions	Israel	2017-05-14	815	1213	ec5b1b67f096ff1a5ac1f50e0b2a2043	ec5b1b67f096ff1a5ac1f50e0b2a2043	http://imemc.org/article/army-abducts-a-palestinian-in-tubas/	['http://imemc.org/article/army-abducts-a-palestinian-in-tubas/']	21	40	2.0	34.0	True	False
Palestine	020	Appeal for material cooperation	Israel	2017-05-19	820	1213	fed505a8acb5672db35c813ae0ca494e	fed505a8acb5672db35c813ae0ca494e	http://imemc.org/article/israeli-soldiers-abduct-a-child-injure-another-near-ramallah/	['http://imemc.org/article/israeli-soldiers-abduct-a-child-injure-another-near-ramallah/']	21	40	5.0	39.0	True	False
Palestine	080	Yield	Israel	2017-05-20	821	1213	09581d5e8cb611c419b1653992e684e0	09581d5e8cb611c419b1653992e684e0	http://imemc.org/article/undercover-israeli-soldiers-abduct-six-palestinians-in-bethlehem/	['http://imemc.org/article/undercover-israeli-soldiers-abduct-six-palestinians-in-bethlehem/']	21	40	1.0	40.0	True	False
Israel	010	Make optimistic comment	Palestine	2017-04-29	800	1251	7545370f93063c1282742dab18be3272	7545370f93063c1282742dab18be3272	http://blogs.timesofisrael.com/israel-was-not-born-of-the-holocaust/	['http://blogs.timesofisrael.com/israel-was-not-born-of-the-holocaust/']	112	47	0.0	0.0	True	False
Israel	030	Express intent to engage in diplomatic cooperation (such as policy support)	Palestine	2017-04-29	800	1251	7545370f93063c1282742dab18be3272	7545370f93063c1282742dab18be3272	http://blogs.timesofisrael.com/israel-was-not-born-of-the-holocaust/	['http://blogs.timesofisrael.com/israel-was-not-born-of-the-holocaust/']	112	47	0.0	0.0	True	False
Palestine	120	Reject request for military protection or peacekeeping	Israel	2017-04-29	800	1251	7545370f93063c1282742dab18be3272	7545370f93063c1282742dab18be3272	http://blogs.timesofisrael.com/israel-was-not-born-of-the-holocaust/	['http://blogs.timesofisrael.com/israel-was-not-born-of-the-holocaust/']	112	47	0.0	0.0	True	False
Palestine	010	Make optimistic comment	Israel	2017-04-29	800	1251	7545370f93063c1282742dab18be3272	7545370f93063c1282742dab18be3272	http://blogs.timesofisrael.com/israel-was-not-born-of-the-holocaust/	['http://blogs.timesofisrael.com/israel-was-not-born-of-the-holocaust/']	112	47	0.0	0.0	True	False
Israel	010	Decline comment	Israeli Defense Forces (IDF)	2017-05-01	802	1251	88182b52ea864e16cb32149d7b483838	88182b52ea864e16cb32149d7b483838	http://www.al-monitor.com/pulse/originals/2017/04/israel-west-bank-independence-six-day-war-occupation.html	['http://www.al-monitor.com/pulse/originals/2017/04/israel-west-bank-independence-six-day-war-occupation.html']	112	47	2.0	2.0	True	False
Israel	010	Express accord	Israel	2017-05-01	802	1251	8e2103c3c0a4c053214f0ba805a7da09	8e2103c3c0a4c053214f0ba805a7da09	http://blogs.timesofisrael.com/the-miracle-of-the-state-of-israel/	['http://blogs.timesofisrael.com/the-miracle-of-the-state-of-israel/']	112	47	0.0	2.0	True	False
Israel	010	Decline comment	Zionism	2017-05-01	802	1251	53fd5ab5215e2323d925a221873cb90d	53fd5ab5215e2323d925a221873cb90d	http://www.haaretz.com/opinion/editorial/1.786634	['http://www.haaretz.com/opinion/editorial/1.786634']	112	47	0.0	2.0	True	False
Israel	030	Express intent to cooperate	Zionism	2017-05-01	802	1251	53fd5ab5215e2323d925a221873cb90d	53fd5ab5215e2323d925a221873cb90d	http://www.haaretz.com/opinion/editorial/1.786634	['http://www.haaretz.com/opinion/editorial/1.786634']	112	47	0.0	2.0	True	False
Israel	010	Decline comment	Israelis	2017-05-02	803	1251	4d9be56ba524f4e4aab4879b68e57ec8	4d9be56ba524f4e4aab4879b68e57ec8	http://www.al-monitor.com/pulse/originals/2017/05/israel-palestinians-west-bank-independence-proclamation.html	['http://www.al-monitor.com/pulse/originals/2017/05/israel-palestinians-west-bank-independence-proclamation.html']	112	47	1.0	3.0	True	True
European Union	010	Consider policy option	Israel	2017-05-04	805	1251	aa10f3e32a030038a71cb243a38ff0a4	aa10f3e32a030038a71cb243a38ff0a4	http://blogs.timesofisrael.com/israel-and-europeanism/	['http://blogs.timesofisrael.com/israel-and-europeanism/']	112	47	2.0	5.0	True	False
Israel	010	Consider policy option	European Union	2017-05-04	805	1251	aa10f3e32a030038a71cb243a38ff0a4	aa10f3e32a030038a71cb243a38ff0a4	http://blogs.timesofisrael.com/israel-and-europeanism/	['http://blogs.timesofisrael.com/israel-and-europeanism/']	112	47	0.0	5.0	True	False
European Union	120	Reject request for change in institutions, regime	Israel	2017-05-04	805	1251	aa10f3e32a030038a71cb243a38ff0a4	aa10f3e32a030038a71cb243a38ff0a4	http://blogs.timesofisrael.com/israel-and-europeanism/	['http://blogs.timesofisrael.com/israel-and-europeanism/']	112	47	0.0	5.0	True	False
Jerusalem	050	Engage in diplomatic cooperation	Israel	2017-05-10	811	1251	86a2d4ef4d27d8bbff5e6642d9fdae65	86a2d4ef4d27d8bbff5e6642d9fdae65	http://www.jns.org/latest-articles/2017/5/10/in-jerusalem-now-reunified-for-50-years-conflict-is-not-a-bug-it-is-a-feature	['http://www.jns.org/latest-articles/2017/5/10/in-jerusalem-now-reunified-for-50-years-conflict-is-not-a-bug-it-is-a-feature']	112	47	6.0	11.0	True	False
Israel	050	Engage in diplomatic cooperation	Jerusalem	2017-05-10	811	1251	86a2d4ef4d27d8bbff5e6642d9fdae65	86a2d4ef4d27d8bbff5e6642d9fdae65	http://www.jns.org/latest-articles/2017/5/10/in-jerusalem-now-reunified-for-50-years-conflict-is-not-a-bug-it-is-a-feature	['http://www.jns.org/latest-articles/2017/5/10/in-jerusalem-now-reunified-for-50-years-conflict-is-not-a-bug-it-is-a-feature']	112	47	0.0	11.0	True	False
Israel	010	Decline comment	Western Europe	2017-05-15	816	1251	a3dd56970aa27248e9c4cabd3f5bd93b	a3dd56970aa27248e9c4cabd3f5bd93b	http://www.jta.org/2017/05/15/news-opinion/world/in-western-europe-israel-went-from-darling-to-divisive-in-50-years	['http://www.jta.org/2017/05/15/news-opinion/world/in-western-europe-israel-went-from-darling-to-divisive-in-50-years']	112	47	5.0	16.0	True	False
Israel	010	Express accord	God	2017-05-18	819	1251	fd49a9933824772537242cadd5952266	fd49a9933824772537242cadd5952266	http://blogs.timesofisrael.com/israel-the-land-where-we-can-fully-experience-god-parshat-behar-bechukotai/	['http://blogs.timesofisrael.com/israel-the-land-where-we-can-fully-experience-god-parshat-behar-bechukotai/']	112	47	3.0	19.0	True	False
Israel	030	Express intent to engage in diplomatic cooperation (such as policy support)	Jordan	2017-05-20	821	1251	1c420136e359a484ad24e0cda514ef56	1c420136e359a484ad24e0cda514ef56	http://blogs.timesofisrael.com/jerusalem-day-celebrates-israels-sovereignty/	['http://blogs.timesofisrael.com/jerusalem-day-celebrates-israels-sovereignty/']	112	47	2.0	21.0	True	False
Israel	060	Cooperate economically	United States	2017-05-20	821	1251	1c420136e359a484ad24e0cda514ef56	1c420136e359a484ad24e0cda514ef56	http://blogs.timesofisrael.com/jerusalem-day-celebrates-israels-sovereignty/	['http://blogs.timesofisrael.com/jerusalem-day-celebrates-israels-sovereignty/']	112	47	0.0	21.0	True	False
Israel	060	Cooperate economically	Russia	2017-05-20	821	1251	1c420136e359a484ad24e0cda514ef56	1c420136e359a484ad24e0cda514ef56	http://blogs.timesofisrael.com/jerusalem-day-celebrates-israels-sovereignty/	['http://blogs.timesofisrael.com/jerusalem-day-celebrates-israels-sovereignty/']	112	47	0.0	21.0	True	False
Israel	020	Appeal for economic cooperation	Western Europe	2017-05-21	822	1251	d1e61a6c1c67bb58f411589d8a3c82fc	d1e61a6c1c67bb58f411589d8a3c82fc	http://www.timesofisrael.com/in-western-europe-israel-went-from-darling-to-divisive-in-50-years/	['http://www.timesofisrael.com/in-western-europe-israel-went-from-darling-to-divisive-in-50-years/']	112	47	1.0	22.0	True	True
Jerusalem	030	Express intent to cooperate on judicial matters	Israel	2017-05-23	824	1251	9c0913e07bd7543aa32cb41de827df22	9c0913e07bd7543aa32cb41de827df22	http://www.timesofisrael.com/liveblog-23-5-2017/	['http://www.timesofisrael.com/liveblog-23-5-2017/']	112	47	2.0	24.0	True	False
Israel	010	Decline comment	Palestinian Authority	2017-05-23	824	1251	d4735befe3adeb94e1183e929fb30d77	d4735befe3adeb94e1183e929fb30d77	http://www.ynetnews.com/articles/0,7340,L-4964038,00.html	['http://www.ynetnews.com/articles/0,7340,L-4964038,00.html']	112	47	0.0	24.0	True	False
All people	020	Appeal for material cooperation	President Reuven Rivlin	2017-05-23	824	1251	9c0913e07bd7543aa32cb41de827df22	9c0913e07bd7543aa32cb41de827df22	http://www.timesofisrael.com/liveblog-23-5-2017/	['http://www.timesofisrael.com/liveblog-23-5-2017/']	112	47	0.0	24.0	True	False
President Reuven Rivlin	020	Appeal for material cooperation	All people	2017-05-23	824	1251	9c0913e07bd7543aa32cb41de827df22	9c0913e07bd7543aa32cb41de827df22	http://www.timesofisrael.com/liveblog-23-5-2017/	['http://www.timesofisrael.com/liveblog-23-5-2017/']	112	47	0.0	24.0	True	False
Donald Trump	030	Express intent to engage in diplomatic cooperation (such as policy support)	Palestinian Liberation Organization (PLO)	2017-05-23	824	1251	d9aaf3b848740e1f77b8060c93dde1e6	d9aaf3b848740e1f77b8060c93dde1e6	http://www.foxnews.com/opinion/2017/05/23/want-to-make-peace-in-middle-east-first-stop-terror.html	['http://www.foxnews.com/opinion/2017/05/23/want-to-make-peace-in-middle-east-first-stop-terror.html']	112	47	0.0	24.0	True	False
Israel	010	Make optimistic comment	Jerusalem	2017-05-23	824	1251	34636ffcb8c575da6269ca3e7542bc0f	34636ffcb8c575da6269ca3e7542bc0f, 9c0913e07bd7543aa32cb41de827df22	http://www.timesofisrael.com/rivlin-opens-50th-jerusalem-day-celebrations-at-western-wall/	['http://www.timesofisrael.com/rivlin-opens-50th-jerusalem-day-celebrations-at-western-wall/', 'http://www.timesofisrael.com/liveblog-23-5-2017/']	112	47	0.0	24.0	True	True
President Reuven Rivlin	030	Express intent to cooperate	Jerusalem	2017-05-23	824	1251	34636ffcb8c575da6269ca3e7542bc0f	34636ffcb8c575da6269ca3e7542bc0f	http://www.timesofisrael.com/rivlin-opens-50th-jerusalem-day-celebrations-at-western-wall/	['http://www.timesofisrael.com/rivlin-opens-50th-jerusalem-day-celebrations-at-western-wall/']	112	47	0.0	24.0	True	True
President Reuven Rivlin	020	Appeal for material cooperation	Jerusalem	2017-05-23	824	1251	34636ffcb8c575da6269ca3e7542bc0f	34636ffcb8c575da6269ca3e7542bc0f	http://www.timesofisrael.com/rivlin-opens-50th-jerusalem-day-celebrations-at-western-wall/	['http://www.timesofisrael.com/rivlin-opens-50th-jerusalem-day-celebrations-at-western-wall/']	112	47	0.0	24.0	True	True
Palestinian Authority President Mahmoud Abbas	040	Engage in negotiation	Donald Trump	2017-05-23	824	1251	d9aaf3b848740e1f77b8060c93dde1e6	d9aaf3b848740e1f77b8060c93dde1e6	http://www.foxnews.com/opinion/2017/05/23/want-to-make-peace-in-middle-east-first-stop-terror.html	['http://www.foxnews.com/opinion/2017/05/23/want-to-make-peace-in-middle-east-first-stop-terror.html']	112	47	0.0	24.0	True	False
Palestinian Authority	010	Decline comment	Israel	2017-05-23	824	1251	d4735befe3adeb94e1183e929fb30d77	d4735befe3adeb94e1183e929fb30d77	http://www.ynetnews.com/articles/0,7340,L-4964038,00.html	['http://www.ynetnews.com/articles/0,7340,L-4964038,00.html']	112	47	0.0	24.0	True	False
Israel	060	Cooperate economically	Jerusalem	2017-05-24	825	1251	c041b5223e1fe398dd485960e0f3bff4	c041b5223e1fe398dd485960e0f3bff4	http://www.dailymail.co.uk/wires/afp/article-4538520/Israelis-mark-50-years-capture-Jerusalem-s-Old-City.html	['http://www.dailymail.co.uk/wires/afp/article-4538520/Israelis-mark-50-years-capture-Jerusalem-s-Old-City.html']	112	47	1.0	25.0	True	False
Jordan	020	Make an appeal or request	Israel	2017-05-24	825	1251	8d9a359aaaee45099b5c2d180eb31e6c	8d9a359aaaee45099b5c2d180eb31e6c	http://www.thetower.org/5002-israel-celebrates-50th-anniversary-of-the-reunification-of-jerusalem/	['http://www.thetower.org/5002-israel-celebrates-50th-anniversary-of-the-reunification-of-jerusalem/']	112	47	0.0	25.0	True	False
Egypt	060	Engage in material cooperation	Jordan	2017-05-24	825	1251	8d9a359aaaee45099b5c2d180eb31e6c	8d9a359aaaee45099b5c2d180eb31e6c	http://www.thetower.org/5002-israel-celebrates-50th-anniversary-of-the-reunification-of-jerusalem/	['http://www.thetower.org/5002-israel-celebrates-50th-anniversary-of-the-reunification-of-jerusalem/']	112	47	0.0	25.0	True	False
Benjamin Netanyahu	010	Make optimistic comment	Palestine	2017-05-24	825	1251	4098990102a00a8e3a44ab0e43788eb5	4098990102a00a8e3a44ab0e43788eb5	http://www.timesofisrael.com/liveblog-may-24-2017/	['http://www.timesofisrael.com/liveblog-may-24-2017/']	112	47	0.0	25.0	True	False
Israel	060	Cooperate militarily	Jerusalem	2017-05-24	825	1251	840bc1a06e1822dd1520b50de78460e5	840bc1a06e1822dd1520b50de78460e5	http://blogs.timesofisrael.com/the-day-jewish-history-met-the-jewish-people-again/	['http://blogs.timesofisrael.com/the-day-jewish-history-met-the-jewish-people-again/']	112	47	0.0	25.0	True	False
Israelis	060	Cooperate economically	Jerusalem	2017-05-24	825	1251	c041b5223e1fe398dd485960e0f3bff4	c041b5223e1fe398dd485960e0f3bff4	http://www.dailymail.co.uk/wires/afp/article-4538520/Israelis-mark-50-years-capture-Jerusalem-s-Old-City.html	['http://www.dailymail.co.uk/wires/afp/article-4538520/Israelis-mark-50-years-capture-Jerusalem-s-Old-City.html']	112	47	0.0	25.0	True	False
Palestinian Authority President Mahmoud Abbas	010	Decline comment	Israel	2017-05-24	825	1251	3ec4d186d5632d874708628b769c717d	3ec4d186d5632d874708628b769c717d	https://www.middleeastmonitor.com/20170524-abbas-spokesman-says-israel-has-rejected-requests-to-develop-the-palestinian-economy/	['https://www.middleeastmonitor.com/20170524-abbas-spokesman-says-israel-has-rejected-requests-to-develop-the-palestinian-economy/']	112	47	0.0	25.0	True	False
Israel	010	Decline comment	Palestine	2017-05-24	825	1251	c5f64001b27c72c98d1a70edfb5ef9fb	c5f64001b27c72c98d1a70edfb5ef9fb	http://www.timesofisrael.com/netanyahu-temple-mount-will-forever-remain-under-israels-control/	['http://www.timesofisrael.com/netanyahu-temple-mount-will-forever-remain-under-israels-control/']	112	47	0.0	25.0	True	False
Israel	010	Make optimistic comment	Palestine	2017-05-24	825	1251	4098990102a00a8e3a44ab0e43788eb5	4098990102a00a8e3a44ab0e43788eb5	http://www.timesofisrael.com/liveblog-may-24-2017/	['http://www.timesofisrael.com/liveblog-may-24-2017/']	112	47	0.0	25.0	True	False
Israel	010	Decline comment	Jerusalem	2017-05-24	825	1251	8d9a359aaaee45099b5c2d180eb31e6c	8d9a359aaaee45099b5c2d180eb31e6c	http://www.thetower.org/5002-israel-celebrates-50th-anniversary-of-the-reunification-of-jerusalem/	['http://www.thetower.org/5002-israel-celebrates-50th-anniversary-of-the-reunification-of-jerusalem/']	112	47	0.0	25.0	True	False
King Hussein	020	Appeal for material cooperation	Israel	2017-05-24	825	1251	8d9a359aaaee45099b5c2d180eb31e6c	8d9a359aaaee45099b5c2d180eb31e6c	http://www.thetower.org/5002-israel-celebrates-50th-anniversary-of-the-reunification-of-jerusalem/	['http://www.thetower.org/5002-israel-celebrates-50th-anniversary-of-the-reunification-of-jerusalem/']	112	47	0.0	25.0	True	False
Palestine	110	Criticize or denounce	Israel	2017-05-24	825	1251	4098990102a00a8e3a44ab0e43788eb5	4098990102a00a8e3a44ab0e43788eb5	http://www.timesofisrael.com/liveblog-may-24-2017/	['http://www.timesofisrael.com/liveblog-may-24-2017/']	112	47	0.0	25.0	True	False
Egypt	050	Engage in diplomatic cooperation	Jordan	2017-05-24	825	1251	8d9a359aaaee45099b5c2d180eb31e6c	8d9a359aaaee45099b5c2d180eb31e6c	http://www.thetower.org/5002-israel-celebrates-50th-anniversary-of-the-reunification-of-jerusalem/	['http://www.thetower.org/5002-israel-celebrates-50th-anniversary-of-the-reunification-of-jerusalem/']	112	47	0.0	25.0	True	False
